29.5,7.,2.5,0.606,0.109
29.5,7.,10.,0.598,0.108
29.5,7.,20.,0.573,0.179
29.5,7.,30.,0.536,0.096
29.5,7.,40.,0.488,0.088
29.5,7.,50.,0.435,0.078
29.5,7.,60.,0.381,0.071
29.5,7.,70.,0.329,0.059
29.5,7.,80.,0.282,0.051
29.5,7.,90.,0.240,0.043
29.5,7.,100.,0.204,0.037
29.5,7.,110.,0.174,0.031
29.5,7.,120.,0.151,0.027
29.5,7.,130.,0.132,0.024
29.5,7.,140.,0.118,0.021
29.5,7.,150.,0.107,0.019
29.5,7.,160.,0.100,0.018
29.5,7.,170.,0.096,0.017
29.5,7.,177.5,0.095,0.017
29.5,9.,2.5,2.033,0.366
29.5,9.,10.,1.942,0.350
29.5,9.,20.,1.677,0.252
29.5,9.,30.,1.328,0.239
29.5,9.,40.,0.965,0.174
29.5,9.,50.,0.651,0.117
29.5,9.,60.,0.416,0.061
29.5,9.,70.,0.228,0.134
29.5,9.,80.,0.145,0.026
29.5,9.,90.,0.083,0.015
29.5,9.,100.,0.048,0.009
29.5,9.,110.,0.028,0.005
29.5,9.,120.,0.017,0.003
29.5,9.,130.,0.011,0.002
29.5,9.,140.,0.007,0.001
29.5,9.,150.,0.005,0.001
29.5,9.,160.,0.004,0.001
29.5,9.,170.,0.004,0.001
29.5,9.,177.5,0.003,0.001
29.5,11.,2.5,1.028,0.185
29.5,11.,10.,0.986,0.177
29.5,11.,20.,1.332,0.162
29.5,11.,30.,0.696,0.125
29.5,11.,40.,0.200,0.083
29.5,11.,50.,0.361,0.065
29.5,11.,60.,0.264,0.031
29.5,11.,70.,0.221,0.072
29.5,11.,80.,0.091,0.016
29.5,11.,90.,0.055,0.010
29.5,11.,100.,0.033,0.006
29.5,11.,110.,0.020,0.004
29.5,11.,120.,0.013,0.002
29.5,11.,130.,0.008,0.001
29.5,11.,140.,0.006,0.001
29.5,11.,150.,0.004,0.001
29.5,11.,160.,0.004,0.001
29.5,11.,170.,0.003,0.001
29.5,11.,177.5,0.003,0.001
29.5,13.,2.5,0.511,0.092
29.5,13.,10.,0.494,0.089
29.5,13.,20.,0.666,0.054
29.5,13.,30.,0.276,0.042
29.5,13.,40.,0.154,0.040
29.5,13.,50.,0.223,0.040
29.5,13.,60.,0.196,0.022
29.5,13.,70.,0.122,0.028
29.5,13.,80.,0.075,0.013
29.5,13.,90.,0.050,0.009
29.5,13.,100.,0.033,0.006
29.5,13.,110.,0.023,0.004
29.5,13.,120.,0.016,0.003
29.5,13.,130.,0.011,0.002
29.5,13.,140.,0.008,0.002
29.5,13.,150.,0.007,0.001
29.5,15.,2.5,0.672,0.121
29.5,15.,10.,0.637,0.115
29.5,15.,20.,0.739,0.064
29.5,15.,30.,0.524,0.056
29.5,15.,40.,0.102,0.029
29.5,15.,50.,0.178,0.032
29.5,15.,60.,0.166,0.019
29.5,15.,70.,0.076,0.019
29.5,15.,80.,0.031,0.006
29.5,15.,90.,0.016,0.003
29.5,15.,100.,0.009,0.002
29.5,15.,110.,0.005,0.001
29.5,17.,2.5,1.514,0.273
29.5,17.,10.,1.309,0.236
29.5,17.,20.,0.939,0.057
29.5,17.,30.,0.302,0.031
29.5,17.,40.,0.211,0.038
29.5,17.,50.,0.040,0.007
29.5,17.,60.,0.087,0.018
29.5,17.,70.,0.024,0.010
29.5,17.,80.,0.001,0.001
29.5,19.,2.5,0.911,0.164
29.5,19.,10.,0.739,0.133
29.5,19.,20.,0.688,0.057
29.5,19.,30.,0.069,0.015
29.5,19.,40.,0.087,0.030
