32.5,5,2.5,1.291,0.155
32.5,5,10,1.275,0.153
32.5,5,20,1.553,0.432
32.5,5,30,1.147,0.138
32.5,5,40,1.049,0.126
32.5,5,50,0.94,0.113
32.5,5,60,0.797,0.132
32.5,5,70,0.719,0.086
32.5,5,80,0.619,0.074
32.5,5,90,0.531,0.064
32.5,5,100,0.455,0.055
32.5,5,110,0.368,0.053
32.5,5,120,0.325,0.099
32.5,5,130,0.3,0.036
32.5,5,140,0.268,0.032
32.5,5,150,0.46,0.13
32.5,5,160,0.23,0.028
32.5,5,170,0.221,0.027
32.5,5,177.5,0.218,0.026
32.5,7,2.5,1.941,0.233
32.5,7,10,1.907,0.229
32.5,7,20,2.037,0.204
32.5,7,30,1.647,0.198
32.5,7,40,0.809,0.296
32.5,7,50,1.457,0.198
32.5,7,60,1.388,0.106
32.5,7,70,0.689,0.076
32.5,7,80,0.699,0.084
32.5,7,90,0.51,0.092
32.5,7,100,0.301,0.061
32.5,7,110,0.303,0.036
32.5,7,120,0.324,0.055
32.5,7,130,0.295,0.045
32.5,7,140,0.35,0.046
32.5,7,150,0.376,0.063
32.5,7,160,0.177,0.021
32.5,7,170,0.167,0.02
32.5,7,177.5,0.164,0.02
32.5,9,2.5,1.196,0.144
32.5,9,10,1.178,0.141
32.5,9,20,1.245,0.106
32.5,9,30,1.037,0.124
32.5,9,40,0.676,0.068
32.5,9,50,1.048,0.108
32.5,9,60,0.89,0.058
32.5,9,70,0.559,0.054
32.5,9,80,0.495,0.059
32.5,9,90,0.43,0.06
32.5,9,100,0.367,0.05
32.5,9,110,0.264,0.027
32.5,9,120,0.212,0.027
32.5,9,130,0.166,0.026
32.5,9,140,0.19,0.024
32.5,9,150,0.192,0.031
32.5,9,160,0.247,0.043
32.5,9,170,0.143,0.017
32.5,9,177.5,0.141,0.017
32.5,11,2.5,1.134,0.136
32.5,11,10,1.113,0.134
32.5,11,20,1.109,0.088
32.5,11,30,1.034,0.084
32.5,11,40,0.851,0.064
32.5,11,50,0.919,0.078
32.5,11,60,0.622,0.041
32.5,11,70,0.42,0.038
32.5,11,80,0.228,0.035
32.5,11,90,0.207,0.032
32.5,11,100,0.22,0.03
32.5,11,110,0.171,0.018
32.5,11,120,0.191,0.022
32.5,11,130,0.107,0.018
32.5,11,140,0.141,0.018
32.5,11,150,0.165,0.025
32.5,11,160,0.167,0.021
32.5,11,170,0.08,0.01
32.5,11,177.5,0.079,0.009
32.5,13,2.5,1.14,0.137
32.5,13,10,1.114,0.134
32.5,13,20,1.111,0.063
32.5,13,30,1.15,0.063
32.5,13,40,0.71,0.047
32.5,13,50,0.484,0.046
32.5,13,60,0.687,0.04
32.5,13,70,0.307,0.029
32.5,13,80,0.327,0.037
32.5,13,90,0.123,0.021
32.5,13,100,0.136,0.02
32.5,13,110,0.12,0.014
32.5,13,120,0.132,0.015
32.5,13,130,0.054,0.011
32.5,13,140,0.1,0.012
32.5,13,150,0.082,0.014
32.5,13,160,0.197,0.017
32.5,13,170,0.045,0.005
32.5,13,177.5,0.044,0.005
32.5,15,2.5,1.2,0.144
32.5,15,10,1.164,0.14
32.5,15,20,1.05,0.062
32.5,15,30,1.287,0.066
32.5,15,40,0.639,0.043
32.5,15,50,0.383,0.038
32.5,15,60,0.512,0.026
32.5,15,70,0.209,0.023
32.5,15,80,0.347,0.036
32.5,15,90,0.142,0.02
32.5,15,100,0.074,0.014
32.5,15,110,0.063,0.008
32.5,15,120,0.053,0.009
32.5,15,130,0.039,0.01
32.5,15,140,0.046,0.008
32.5,15,150,0.016,0.006
32.5,15,160,0.101,0.012
32.5,15,170,0.018,0.002
32.5,15,177.5,0.017,0.002
32.5,17,2.5,1.117,0.134
32.5,17,10,1.073,0.129
32.5,17,20,1.012,0.061
32.5,17,30,1.136,0.062
32.5,17,40,0.619,0.038
32.5,17,50,0.218,0.022
32.5,17,60,0.411,0.023
32.5,17,70,0.103,0.013
32.5,17,80,0.257,0.024
32.5,17,90,0.087,0.015
32.5,17,100,0.066,0.01
32.5,17,110,0.027,0.006
32.5,17,120,0.027,0.007
32.5,19,2.5,1.346,0.161
32.5,19,10,1.271,0.152
32.5,19,20,0.901,0.057
32.5,19,30,1.198,0.064
32.5,19,40,0.59,0.036
32.5,19,50,0.233,0.022
32.5,19,60,0.189,0.016
32.5,19,70,0.06,0.012
32.5,19,80,0.17,0.019
32.5,19,90,0.06,0.01
32.5,19,100,0.017,0.006
32.5,21,2.5,0.783,0.094
32.5,21,10,0.73,0.088
32.5,21,20,0.484,0.042
32.5,21,30,0.786,0.052
32.5,21,40,0.242,0.034
32.5,21,50,0.099,0.017
32.5,21,60,0.074,0.011
32.5,21,70,0.019,0.006
32.5,21,80,0.04,0.011
32.5,21,90,0.027,0.007
32.5,23,2.5,0.189,0.023
32.5,23,10,0.186,0.022
32.5,23,20,0.178,0.028
32.5,23,30,0.165,0.027
32.5,25,2.5,0.017,0.002
32.5,25,10,0.017,0.002
