37.5,5.,2.5,0.273,0.164
37.5,5.,10.,0.261,0.157
37.5,5.,20.,0.229,0.137
37.5,5.,30.,0.175,0.126
37.5,5.,40.,0.150,0.109
37.5,5.,50.,0.087,0.088
37.5,5.,60.,0.061,0.058
37.5,5.,70.,0.038,0.036
37.5,5.,80.,0.023,0.022
37.5,5.,90.,0.014,0.013
37.5,5.,100.,0.008,0.008
37.5,5.,110.,0.005,0.005
37.5,5.,120.,0.003,0.003
37.5,5.,130.,0.002,0.002
37.5,5.,140.,0.001,0.001
37.5,5.,150.,0.001,0.001
37.5,5.,160.,0.001,0.001
37.5,5.,170.,0.001,0.001
37.5,5.,177.5,0.001,0.001
37.5,7.,2.5,7.039,0.881
37.5,7.,10.,6.976,0.873
37.5,7.,20.,7.639,0.849
37.5,7.,30.,5.259,0.671
37.5,7.,40.,6.858,0.786
37.5,7.,50.,6.068,0.752
37.5,7.,60.,5.917,0.710
37.5,7.,70.,4.114,0.557
37.5,7.,80.,4.191,0.492
37.5,7.,90.,3.757,0.434
37.5,7.,100.,3.369,0.383
37.5,7.,110.,2.785,0.338
37.5,7.,120.,2.745,0.291
37.5,7.,130.,2.509,0.251
37.5,7.,140.,2.256,0.219
37.5,7.,150.,2.181,0.266
37.5,7.,160.,2.426,0.311
37.5,7.,170.,2.024,0.302
37.5,7.,177.5,2.006,0.300
37.5,9.,2.5,6.052,0.540
37.5,9.,10.,6.007,0.536
37.5,9.,20.,6.100,0.523
37.5,9.,30.,5.365,0.503
37.5,9.,40.,5.609,0.490
37.5,9.,50.,4.358,0.442
37.5,9.,60.,4.801,0.456
37.5,9.,70.,5.030,0.477
37.5,9.,80.,3.911,0.524
37.5,9.,90.,3.568,0.421
37.5,9.,100.,3.255,0.332
37.5,9.,110.,2.676,0.244
37.5,9.,120.,2.739,0.278
37.5,9.,130.,2.540,0.297
37.5,9.,140.,2.750,0.187
37.5,9.,150.,2.257,0.276
37.5,9.,160.,1.885,0.200
37.5,9.,170.,2.120,0.237
37.5,9.,177.5,2.104,0.235
