35.5,7.,2.5,0.501,0.070
35.5,7.,10.,0.496,0.069
35.5,7.,20.,0.483,0.161
35.5,7.,30.,0.463,0.065
35.5,7.,40.,0.437,0.061
35.5,7.,50.,0.406,0.057
35.5,7.,60.,0.374,0.074
35.5,7.,70.,0.341,0.048
35.5,7.,80.,0.309,0.043
35.5,7.,90.,0.279,0.039
35.5,7.,100.,0.252,0.035
35.5,7.,110.,0.228,0.032
35.5,7.,120.,0.208,0.029
35.5,7.,130.,0.191,0.027
35.5,7.,140.,0.178,0.025
35.5,7.,150.,0.168,0.023
35.5,7.,160.,0.161,0.023
35.5,7.,170.,0.157,0.022
35.5,7.,177.5,0.155,0.022
35.5,9.,2.5,0.728,0.102
35.5,9.,10.,0.711,0.100
35.5,9.,20.,0.558,0.122
35.5,9.,30.,0.586,0.082
35.5,9.,40.,0.498,0.070
35.5,9.,50.,0.408,0.057
35.5,9.,60.,0.383,0.051
35.5,9.,70.,0.250,0.035
35.5,9.,80.,0.190,0.027
35.5,9.,90.,0.143,0.020
35.5,9.,100.,0.081,0.032
35.5,9.,110.,0.082,0.012
35.5,9.,120.,0.064,0.009
35.5,9.,130.,0.050,0.007
35.5,9.,140.,0.041,0.006
35.5,9.,150.,0.035,0.005
35.5,9.,160.,0.031,0.004
35.5,9.,170.,0.029,0.004
35.5,9.,177.5,0.028,0.004
35.5,11.,2.5,0.732,0.102
35.5,11.,10.,0.713,0.100
35.5,11.,20.,0.731,0.112
35.5,11.,30.,0.575,0.081
35.5,11.,40.,0.385,0.083
35.5,11.,50.,0.385,0.054
35.5,11.,60.,0.316,0.035
35.5,11.,70.,0.193,0.059
35.5,11.,80.,0.165,0.023
35.5,11.,90.,0.121,0.017
35.5,11.,100.,0.091,0.027
35.5,11.,110.,0.065,0.009
35.5,11.,120.,0.049,0.007
35.5,11.,130.,0.038,0.005
35.5,11.,140.,0.030,0.004
35.5,11.,150.,0.025,0.004
35.5,11.,160.,0.022,0.003
35.5,11.,170.,0.020,0.003
35.5,11.,177.5,0.020,0.003
35.5,13.,2.5,0.574,0.080
35.5,13.,10.,0.558,0.078
35.5,13.,20.,0.449,0.060
35.5,13.,30.,0.355,0.061
35.5,13.,40.,0.519,0.081
35.5,13.,50.,0.294,0.041
35.5,13.,60.,0.262,0.028
35.5,13.,70.,0.249,0.040
35.5,13.,80.,0.122,0.017
35.5,13.,90.,0.125,0.042
35.5,13.,100.,0.060,0.018
35.5,13.,110.,0.025,0.010
35.5,13.,120.,0.034,0.005
35.5,13.,130.,0.026,0.004
35.5,13.,140.,0.021,0.003
35.5,13.,150.,0.017,0.002
35.5,13.,160.,0.015,0.002
35.5,13.,170.,0.014,0.002
35.5,13.,177.5,0.013,0.002
35.5,15.,2.5,0.759,0.106
35.5,15.,10.,0.732,0.102
35.5,15.,20.,0.615,0.065
35.5,15.,30.,0.578,0.063
35.5,15.,40.,0.310,0.054
35.5,15.,50.,0.300,0.042
35.5,15.,60.,0.249,0.025
35.5,15.,70.,0.180,0.029
35.5,15.,80.,0.088,0.012
35.5,15.,90.,0.063,0.018
35.5,15.,100.,0.025,0.010
35.5,15.,110.,0.014,0.007
35.5,15.,120.,0.015,0.002
35.5,15.,130.,0.011,0.001
35.5,15.,140.,0.008,0.001
35.5,15.,150.,0.006,0.001
35.5,15.,160.,0.005,0.001
35.5,15.,170.,0.004,0.001
35.5,15.,177.5,0.004,0.001
35.5,17.,2.5,1.046,0.146
35.5,17.,10.,0.996,0.139
35.5,17.,20.,1.017,0.063
35.5,17.,30.,0.570,0.045
35.5,17.,40.,0.318,0.050
35.5,17.,50.,0.308,0.043
35.5,17.,60.,0.277,0.025
35.5,17.,70.,0.135,0.022
35.5,17.,80.,0.062,0.009
35.5,17.,90.,0.017,0.009
35.5,17.,100.,0.031,0.011
35.5,19.,2.5,1.498,0.210
35.5,19.,10.,1.394,0.195
35.5,19.,20.,1.632,0.078
35.5,19.,30.,0.552,0.044
35.5,19.,40.,0.277,0.043
35.5,19.,50.,0.247,0.035
35.5,19.,60.,0.234,0.019
35.5,19.,70.,0.048,0.012
35.5,19.,80.,0.023,0.003
35.5,21.,2.5,1.946,0.272
35.5,21.,10.,1.780,0.249
35.5,21.,20.,1.968,0.085
35.5,21.,30.,0.606,0.046
35.5,21.,40.,0.252,0.040
35.5,21.,50.,0.212,0.030
35.5,21.,60.,0.178,0.014
35.5,21.,70.,0.034,0.015
35.5,23.,10.,1.892,0.265
35.5,23.,30.,0.276,0.046
35.5,23.,40.,0.143,0.031
35.5,23.,50.,0.043,0.048
35.5,23.,60.,0.000,0.006
35.5,25.,2.5,1.120,0.157
35.5,25.,10.,1.069,0.150
35.5,25.,20.,0.923,0.069
