34.5,5.,2.5,0.141,0.141
34.5,5.,10.,0.140,0.140
34.5,5.,20.,0.560,0.216
34.5,5.,30.,0.080,0.081
34.5,5.,40.,0.138,0.100
34.5,5.,50.,0.080,0.081
34.5,5.,60.,0.096,0.072
34.5,5.,70.,0.085,0.063
34.5,5.,80.,0.075,0.055
34.5,5.,90.,0.065,0.048
34.5,5.,100.,0.057,0.041
34.5,5.,110.,0.035,0.036
34.5,5.,120.,0.044,0.034
34.5,5.,130.,0.040,0.033
34.5,5.,140.,0.036,0.032
34.5,5.,150.,0.034,0.032
34.5,5.,160.,0.073,0.053
34.5,5.,170.,0.031,0.031
34.5,5.,177.5,0.030,0.030
34.5,7.,2.5,7.398,0.833
34.5,7.,10.,7.327,0.825
34.5,7.,20.,7.259,0.800
34.5,7.,30.,5.692,0.685
34.5,7.,40.,6.451,0.737
34.5,7.,50.,6.311,0.753
34.5,7.,60.,5.615,0.664
34.5,7.,70.,5.600,0.674
34.5,7.,80.,4.209,0.615
34.5,7.,90.,3.738,0.501
34.5,7.,100.,3.319,0.405
34.5,7.,110.,2.766,0.326
34.5,7.,120.,2.656,0.269
34.5,7.,130.,2.409,0.222
34.5,7.,140.,2.099,0.184
34.5,7.,150.,2.068,0.234
34.5,7.,160.,2.217,0.281
34.5,7.,170.,1.907,0.273
34.5,7.,177.5,1.888,0.270
34.5,9.,2.5,6.178,0.498
34.5,9.,10.,6.130,0.494
34.5,9.,20.,5.631,0.482
34.5,9.,30.,5.334,0.485
34.5,9.,40.,5.775,0.483
34.5,9.,50.,5.287,0.479
34.5,9.,60.,4.755,0.437
34.5,9.,70.,5.400,0.485
34.5,9.,80.,3.945,0.792
34.5,9.,90.,3.589,0.682
34.5,9.,100.,3.266,0.585
34.5,9.,110.,2.390,0.220
34.5,9.,120.,2.735,0.438
34.5,9.,130.,2.531,0.386
34.5,9.,140.,2.770,0.130
34.5,9.,150.,2.242,0.382
34.5,9.,160.,1.656,0.177
34.5,9.,170.,2.102,0.412
34.5,9.,177.5,2.085,0.409
34.5,11.,2.5,2.827,0.574
34.5,11.,10.,2.806,0.569
34.5,11.,20.,3.393,0.284
34.5,11.,30.,2.894,0.276
34.5,11.,40.,2.413,0.231
34.5,11.,50.,2.239,0.234
34.5,11.,60.,1.802,0.205
34.5,11.,70.,1.787,0.211
34.5,11.,80.,1.820,0.189
34.5,11.,90.,1.659,0.168
34.5,11.,100.,1.512,0.150
34.5,11.,110.,1.224,0.120
34.5,11.,120.,1.270,0.183
34.5,11.,130.,1.177,0.225
34.5,11.,140.,1.411,0.143
34.5,11.,150.,1.045,0.182
34.5,11.,160.,1.044,0.111
34.5,11.,170.,0.981,0.108
34.5,11.,177.5,0.973,0.107
34.5,13.,2.5,2.352,0.231
34.5,13.,10.,2.319,0.228
34.5,13.,20.,2.472,0.207
34.5,13.,30.,2.390,0.221
34.5,13.,40.,1.817,0.174
34.5,13.,50.,1.475,0.167
34.5,13.,60.,1.373,0.158
34.5,13.,70.,0.940,0.130
34.5,13.,80.,1.023,0.176
34.5,13.,90.,0.859,0.132
34.5,13.,100.,0.721,0.097
34.5,13.,110.,0.588,0.070
34.5,13.,120.,0.519,0.132
34.5,13.,130.,0.449,0.176
34.5,13.,140.,0.643,0.186
34.5,13.,150.,0.358,0.130
34.5,13.,160.,0.409,0.059
34.5,13.,170.,0.318,0.062
34.5,13.,177.5,0.313,0.061
34.5,15.,2.5,1.753,0.331
34.5,15.,10.,1.731,0.327
34.5,15.,20.,2.034,0.176
34.5,15.,30.,1.657,0.155
34.5,15.,40.,1.398,0.133
34.5,15.,50.,1.141,0.128
34.5,15.,60.,0.975,0.108
34.5,15.,70.,0.987,0.125
34.5,15.,80.,0.847,0.105
34.5,15.,90.,0.727,0.087
34.5,15.,100.,0.624,0.072
34.5,15.,110.,0.468,0.059
34.5,15.,120.,0.468,0.111
34.5,15.,130.,0.413,0.151
34.5,15.,140.,0.526,0.182
34.5,15.,150.,0.339,0.135
34.5,15.,160.,0.431,0.058
34.5,15.,170.,0.305,0.093
34.5,15.,177.5,0.302,0.092
34.5,17.,2.5,1.664,0.134
34.5,17.,10.,1.635,0.132
34.5,17.,20.,1.544,0.124
34.5,17.,30.,1.379,0.127
34.5,17.,40.,1.378,0.117
34.5,17.,50.,1.124,0.114
34.5,17.,60.,0.881,0.097
34.5,17.,70.,0.666,0.085
34.5,17.,80.,0.602,0.076
34.5,17.,90.,0.487,0.067
34.5,17.,100.,0.393,0.058
34.5,17.,110.,0.259,0.036
34.5,17.,120.,0.263,0.116
34.5,17.,130.,0.221,0.159
34.5,17.,140.,0.383,0.193
34.5,17.,150.,0.168,0.122
34.5,17.,160.,0.236,0.035
34.5,17.,170.,0.145,0.067
34.5,17.,177.5,0.142,0.065
34.5,19.,2.5,1.706,0.139
34.5,19.,10.,1.676,0.137
34.5,19.,20.,1.674,0.130
34.5,19.,30.,1.531,0.134
34.5,19.,40.,1.338,0.116
34.5,19.,50.,0.997,0.107
34.5,19.,60.,0.839,0.094
34.5,19.,70.,0.710,0.088
34.5,19.,80.,0.617,0.072
34.5,19.,90.,0.498,0.059
34.5,19.,100.,0.402,0.048
34.5,19.,110.,0.300,0.039
34.5,19.,120.,0.269,0.111
34.5,19.,130.,0.225,0.159
34.5,19.,140.,0.341,0.205
34.5,19.,150.,0.171,0.110
34.5,19.,160.,0.210,0.033
34.5,19.,170.,0.148,0.043
34.5,19.,177.5,0.145,0.042
34.5,21.,2.5,1.611,0.134
34.5,21.,10.,1.584,0.131
34.5,21.,20.,1.544,0.124
34.5,21.,30.,1.741,0.143
34.5,21.,40.,1.128,0.106
34.5,21.,50.,0.939,0.104
34.5,21.,60.,0.870,0.096
34.5,21.,70.,0.645,0.084
34.5,21.,80.,0.603,0.070
34.5,21.,90.,0.491,0.058
34.5,21.,100.,0.399,0.048
34.5,21.,110.,0.305,0.039
34.5,21.,120.,0.271,0.112
34.5,21.,130.,0.228,0.162
34.5,21.,140.,0.216,0.283
34.5,21.,150.,0.175,0.115
34.5,21.,160.,0.220,0.034
34.5,21.,170.,0.152,0.048
34.5,21.,177.5,0.150,0.047
34.5,23.,2.5,1.851,0.150
34.5,23.,10.,1.806,0.146
34.5,23.,20.,1.815,0.135
34.5,23.,30.,1.613,0.137
34.5,23.,40.,1.058,0.103
34.5,23.,50.,1.020,0.109
34.5,23.,60.,0.764,0.090
34.5,23.,70.,0.492,0.073
34.5,23.,80.,0.438,0.065
34.5,23.,90.,0.324,0.050
34.5,23.,100.,0.239,0.039
34.5,23.,110.,0.183,0.030
