31.5,5.,2.5,0.158,0.158
31.5,5.,10.,0.155,0.155
31.5,5.,20.,0.460,0.188
31.5,5.,30.,0.075,0.076
31.5,5.,40.,0.121,0.078
31.5,5.,50.,0.075,0.076
31.5,5.,60.,0.205,0.122
31.5,5.,70.,0.075,0.074
31.5,5.,80.,0.062,0.061
31.5,5.,90.,0.051,0.050
31.5,5.,100.,0.042,0.041
31.5,5.,110.,0.033,0.034
31.5,5.,120.,0.029,0.028
31.5,5.,130.,0.024,0.024
31.5,5.,140.,0.021,0.021
31.5,5.,150.,0.019,0.019
31.5,5.,160.,0.017,0.017
31.5,5.,170.,0.017,0.016
31.5,5.,177.5,0.016,0.016
31.5,7.,2.5,7.452,0.963
31.5,7.,10.,7.376,0.954
31.5,7.,20.,8.226,0.868
31.5,7.,30.,5.743,0.677
31.5,7.,40.,6.116,0.695
31.5,7.,50.,6.217,0.731
31.5,7.,60.,5.666,0.656
31.5,7.,70.,5.125,0.620
31.5,7.,80.,4.103,0.577
31.5,7.,90.,3.619,0.534
31.5,7.,100.,3.192,0.492
31.5,7.,110.,2.290,0.280
31.5,7.,120.,2.521,0.351
31.5,7.,130.,2.274,0.267
31.5,7.,140.,2.083,0.198
31.5,7.,150.,1.935,0.285
31.5,7.,160.,2.264,0.282
31.5,7.,170.,1.776,0.353
31.5,7.,177.5,1.758,0.350
31.5,9.,2.5,5.405,0.471
31.5,9.,10.,5.367,0.468
31.5,9.,20.,5.304,0.458
31.5,9.,30.,5.523,0.488
31.5,9.,40.,5.010,0.432
31.5,9.,50.,4.341,0.417
31.5,9.,60.,3.543,0.355
31.5,9.,70.,4.342,0.414
31.5,9.,80.,3.574,0.359
31.5,9.,90.,3.276,0.309
31.5,9.,100.,3.003,0.264
31.5,9.,110.,2.575,0.226
31.5,9.,120.,2.550,0.202
31.5,9.,130.,2.374,0.182
31.5,9.,140.,2.426,0.162
31.5,9.,150.,2.123,0.177
31.5,9.,160.,1.932,0.190
31.5,9.,170.,2.000,0.186
31.5,9.,177.5,1.986,0.184
31.5,11.,2.5,3.194,0.278
31.5,11.,10.,3.162,0.276
31.5,11.,20.,3.204,0.267
31.5,11.,30.,3.098,0.279
31.5,11.,40.,2.824,0.244
31.5,11.,50.,2.803,0.259
31.5,11.,60.,1.749,0.196
31.5,11.,70.,2.266,0.232
31.5,11.,80.,1.803,0.240
31.5,11.,90.,1.599,0.243
31.5,11.,100.,1.418,0.242
31.5,11.,110.,0.981,0.103
31.5,11.,120.,1.131,0.173
31.5,11.,130.,1.024,0.121
31.5,11.,140.,0.999,0.077
31.5,11.,150.,0.878,0.137
31.5,11.,160.,1.060,0.108
31.5,11.,170.,0.808,0.186
31.5,11.,177.5,0.800,0.185
31.5,13.,2.5,2.108,0.619
31.5,13.,10.,2.084,0.611
31.5,13.,20.,2.700,0.212
31.5,13.,30.,2.477,0.220
31.5,13.,40.,1.684,0.162
31.5,13.,50.,1.101,0.139
31.5,13.,60.,1.119,0.137
31.5,13.,70.,1.222,0.145
31.5,13.,80.,1.060,0.126
31.5,13.,90.,0.917,0.110
31.5,13.,100.,0.793,0.096
31.5,13.,110.,0.591,0.069
31.5,13.,120.,0.604,0.088
31.5,13.,130.,0.537,0.091
31.5,13.,140.,0.595,0.051
31.5,13.,150.,0.446,0.075
31.5,13.,160.,0.426,0.059
31.5,13.,170.,0.404,0.057
31.5,13.,177.5,0.399,0.056
31.5,15.,2.5,1.599,0.192
31.5,15.,10.,1.578,0.189
31.5,15.,20.,1.724,0.157
31.5,15.,30.,1.597,0.144
31.5,15.,40.,1.389,0.128
31.5,15.,50.,1.052,0.117
31.5,15.,60.,0.816,0.095
31.5,15.,70.,0.713,0.103
31.5,15.,80.,0.725,0.109
31.5,15.,90.,0.614,0.100
31.5,15.,100.,0.520,0.090
31.5,15.,110.,0.346,0.049
